id	file	line	kind	context	stated_status	severity	ledger_disposition	ledger_source
CLAIM-SEARCH-07	pickup-web-search-apis.md	206	CLAIM	ref				
REQ-SEARCH-06	pickup-web-search-apis.md	217	REQ	ref				
CLAIM-SEARCH-08	pickup-web-search-apis.md	217	CLAIM	ref				
GATE-SEARCH-01	pickup-web-search-apis.md	277	GATE	ref				
GATE-SEARCH-04	pickup-web-search-apis.md	278	GATE	ref				
GATE-014	pickup-web-search-apis.md	279	GATE	ref				
UNK-SEARCH-01	pickup-web-search-apis.md	341	UNK	def	Disposition:TARGETED			
UNK-SEARCH-02	pickup-web-search-apis.md	345	UNK	def	Disposition:TARGETED			
UNK-SEARCH-03	pickup-web-search-apis.md	349	UNK	def	Disposition:TARGETED			
UNK-SEARCH-04	pickup-web-search-apis.md	353	UNK	def	Disposition:TARGETED			
UNK-SEARCH-05	pickup-web-search-apis.md	357	UNK	def	Disposition:ADVISORY			
UNK-SEARCH-06	pickup-web-search-apis.md	361	UNK	def	Disposition:WATCH			
REQ-DW-1	pickup-workflow-orchestrators.md	38	REQ	def				
REQ-DW-2	pickup-workflow-orchestrators.md	40	REQ	def				
REQ-DW-3	pickup-workflow-orchestrators.md	42	REQ	def				
REQ-DW-4	pickup-workflow-orchestrators.md	44	REQ	def				
REQ-DW-5	pickup-workflow-orchestrators.md	46	REQ	def				
REQ-DW-6	pickup-workflow-orchestrators.md	50	REQ	def				
REQ-CI-COST	pickup-workflow-orchestrators.md	58	REQ	def				
GATE-007	pickup-workflow-orchestrators.md	64	GATE	ref				
UNK-DW-2	pickup-workflow-orchestrators.md	81	UNK	ref				
UNK-DW-1	pickup-workflow-orchestrators.md	99	UNK	def				
UNK-DW-1	pickup-workflow-orchestrators.md	99	UNK	def				
CLAIM-DW-1	pickup-workflow-orchestrators.md	110	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-DW-2	pickup-workflow-orchestrators.md	111	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-DW-3	pickup-workflow-orchestrators.md	112	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-DW-4	pickup-workflow-orchestrators.md	113	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-DW-5	pickup-workflow-orchestrators.md	114	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-DW-6	pickup-workflow-orchestrators.md	115	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-DW-7	pickup-workflow-orchestrators.md	116	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-DW-8	pickup-workflow-orchestrators.md	117	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-DW-9	pickup-workflow-orchestrators.md	118	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-DW-10	pickup-workflow-orchestrators.md	119	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-DW-11	pickup-workflow-orchestrators.md	120	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-DW-12	pickup-workflow-orchestrators.md	121	CLAIM	def	ADMISSIBLE;Tier:T3;Conf:Low			
CLAIM-DW-13	pickup-workflow-orchestrators.md	122	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
UNK-DW-2	pickup-workflow-orchestrators.md	122	UNK	ref	ADMISSIBLE;Tier:T0;Conf:High			
REQ-DW-5	pickup-workflow-orchestrators.md	134	REQ	ref				
CLAIM-DW	pickup-workflow-orchestrators.md	138	CLAIM	ref				
UNK-DW-2	pickup-workflow-orchestrators.md	155	UNK	ref				
GATE-DW-1	pickup-workflow-orchestrators.md	169	GATE	def	RETIRED			
GATE-005	pickup-workflow-orchestrators.md	169	GATE	ref	RETIRED			
GATE-005	pickup-workflow-orchestrators.md	169	GATE	ref	RETIRED			
GATE-DW-2	pickup-workflow-orchestrators.md	170	GATE	def				
GATE-DW-3	pickup-workflow-orchestrators.md	174	GATE	def				
GATE-DW-4	pickup-workflow-orchestrators.md	177	GATE	def	RETIRED			
GATE-005	pickup-workflow-orchestrators.md	177	GATE	ref	RETIRED			
GATE-005	pickup-workflow-orchestrators.md	178	GATE	ref				
GATE-005	pickup-workflow-orchestrators.md	179	GATE	ref				
GATE-DW-2	pickup-workflow-orchestrators.md	183	GATE	ref				
GATE-DW-1	pickup-workflow-orchestrators.md	183	GATE	ref				
GATE-DW-4	pickup-workflow-orchestrators.md	183	GATE	ref				
GATE-005	pickup-workflow-orchestrators.md	183	GATE	ref				
GATE-005	pickup-workflow-orchestrators.md	189	GATE	ref	Decl:load-bearing			
GATE-014	pickup-workflow-orchestrators.md	190	GATE	ref	Decl:universal			
GATE-015	pickup-workflow-orchestrators.md	191	GATE	ref	Decl:universal			
GATE-016	pickup-workflow-orchestrators.md	192	GATE	ref	Decl:universal			
GATE-017	pickup-workflow-orchestrators.md	193	GATE	ref	Decl:advisory			
GATE-018	pickup-workflow-orchestrators.md	194	GATE	ref	Decl:load-bearing			
CLAIM-DW-9	pickup-workflow-orchestrators.md	194	CLAIM	ref	Decl:load-bearing			
CLAIM-DW-1	pickup-workflow-orchestrators.md	207	CLAIM	ref				
CLAIM-DW-4	pickup-workflow-orchestrators.md	208	CLAIM	ref	Tier:T0			
CLAIM-DW-11	pickup-workflow-orchestrators.md	208	CLAIM	ref	Tier:T0			
CLAIM-DW-13	pickup-workflow-orchestrators.md	208	CLAIM	ref	Tier:T0			
UNK-DW-1	pickup-workflow-orchestrators.md	214	UNK	ref	Tier:T3			
REQ-DW-5	pickup-workflow-orchestrators.md	229	REQ	ref				
UNK-DW-4	pickup-workflow-orchestrators.md	243	UNK	ref				
UNK-DW-4	pickup-workflow-orchestrators.md	257	UNK	ref				
CLAIM-DW-11	pickup-workflow-orchestrators.md	282	CLAIM	ref				
GATE-DW-2	pickup-workflow-orchestrators.md	302	GATE	ref				
GATE-DW-1	pickup-workflow-orchestrators.md	303	GATE	ref				
GATE-DW-4	pickup-workflow-orchestrators.md	303	GATE	ref				
GATE-005	pickup-workflow-orchestrators.md	303	GATE	ref				
CLAIM-DW-13	pickup-workflow-orchestrators.md	339	CLAIM	ref				
UNK-DW-1	pickup-workflow-orchestrators.md	373	UNK	def				
UNK-DW-2	pickup-workflow-orchestrators.md	380	UNK	def	Disposition:TARGETED			
UNK-DW-3	pickup-workflow-orchestrators.md	384	UNK	def	Disposition:TARGETED			
UNK-DW-4	pickup-workflow-orchestrators.md	388	UNK	def	Disposition:TARGETED			
UNK-DW-5	pickup-workflow-orchestrators.md	392	UNK	def				
CLAIM-DW	pickup-workflow-orchestrators.md	396	CLAIM	ref				
GATE-DW-2	pickup-workflow-orchestrators.md	396	GATE	ref				
GATE-DW-1	pickup-workflow-orchestrators.md	396	GATE	ref				
GATE-005	pickup-workflow-orchestrators.md	396	GATE	ref				
REQ-DW	pickup-workflow-orchestrators.md	396	REQ	ref				
UNK-DW	pickup-workflow-orchestrators.md	396	UNK	ref				
GATE-001	shared-gates.md	7	GATE	ref	Decl:advisory			
GATE-001	shared-gates.md	29	GATE	ref				
GATE-001	shared-gates.md	47	GATE	def				
GATE-002	shared-gates.md	77	GATE	def				
GATE-003	shared-gates.md	110	GATE	def				
GATE-004	shared-gates.md	138	GATE	def				
GATE-005	shared-gates.md	168	GATE	def				
GATE-006	shared-gates.md	196	GATE	def				
GATE-007	shared-gates.md	228	GATE	def				
GATE-008	shared-gates.md	281	GATE	def				
GATE-009	shared-gates.md	315	GATE	def				
GATE-010	shared-gates.md	351	GATE	def				
GATE-011	shared-gates.md	388	GATE	def				
GATE-012	shared-gates.md	422	GATE	def				
GATE-013	shared-gates.md	458	GATE	def				
GATE-014	shared-gates.md	489	GATE	def				
GATE-015	shared-gates.md	519	GATE	def				
GATE-016	shared-gates.md	548	GATE	def				
GATE-017	shared-gates.md	573	GATE	def				
GATE-018	shared-gates.md	599	GATE	def				
UNK-01	docs/planning/ROUND_LOG.md	68	UNK	ref				
UNK-02	docs/planning/ROUND_LOG.md	69	UNK	ref				
UNK-03	docs/planning/ROUND_LOG.md	70	UNK	ref				
UNK-2	docs/planning/ROUND_LOG.md	71	UNK	ref				
UNK-4	docs/planning/ROUND_LOG.md	72	UNK	ref				
UNK-BU-1	docs/planning/ROUND_LOG.md	73	UNK	ref				
UNK-02	docs/planning/ROUND_LOG.md	74	UNK	ref				
UNK-EMB-002	docs/planning/ROUND_LOG.md	75	UNK	ref				
UNK-EMB-004	docs/planning/ROUND_LOG.md	76	UNK	ref				
UNK-EMB-005	docs/planning/ROUND_LOG.md	77	UNK	ref				
UNK-06	docs/planning/ROUND_LOG.md	78	UNK	ref				
UNK-MCP-01	docs/planning/ROUND_LOG.md	79	UNK	ref				
UNK-MAP-1	docs/planning/ROUND_LOG.md	80	UNK	ref				
UNK-MAP-2	docs/planning/ROUND_LOG.md	81	UNK	ref				
UNK-OBS-001	docs/planning/ROUND_LOG.md	82	UNK	ref				
UNK-OBS-002	docs/planning/ROUND_LOG.md	83	UNK	ref				
UNK-1	docs/planning/ROUND_LOG.md	84	UNK	ref				
UNK-1	docs/planning/ROUND_LOG.md	85	UNK	ref				
UNK-2	docs/planning/ROUND_LOG.md	86	UNK	ref	Tier:T2			
GATE-RAG-1	docs/planning/ROUND_LOG.md	86	GATE	ref	Tier:T2			
UNK-1	docs/planning/ROUND_LOG.md	87	UNK	ref				
UNK-5	docs/planning/ROUND_LOG.md	88	UNK	ref	Decl:advisory			
UNK-1	docs/planning/ROUND_LOG.md	89	UNK	ref				
UNK-6	docs/planning/ROUND_LOG.md	90	UNK	ref				
UNK-1	docs/planning/ROUND_LOG.md	91	UNK	ref				
UNK-VDB-01	docs/planning/ROUND_LOG.md	92	UNK	ref				
UNK-VA-1	docs/planning/ROUND_LOG.md	93	UNK	ref	Tier:T1			
UNK-VA-3	docs/planning/ROUND_LOG.md	94	UNK	ref				
UNK-VA-5	docs/planning/ROUND_LOG.md	95	UNK	ref				
UNK-SEARCH-01	docs/planning/ROUND_LOG.md	96	UNK	ref				
DEF-A-1	docs/planning/ROUND_LOG.md	97	DEF	def	FIXED	P0	FIXED	docs/planning/round1/INTEGRATION.md
DEF-A-2	docs/planning/ROUND_LOG.md	98	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-A-3	docs/planning/ROUND_LOG.md	99	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-A-4	docs/planning/ROUND_LOG.md	100	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-A-5	docs/planning/ROUND_LOG.md	101	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-A-6	docs/planning/ROUND_LOG.md	102	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-A-7	docs/planning/ROUND_LOG.md	103	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-A-8	docs/planning/ROUND_LOG.md	104	DEF	def	DEFERRED	P2	DEFERRED	docs/planning/round1/INTEGRATION.md
DEF-A-9	docs/planning/ROUND_LOG.md	105	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-1	docs/planning/ROUND_LOG.md	106	DEF	def	FIXED	P0	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-2	docs/planning/ROUND_LOG.md	107	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-3	docs/planning/ROUND_LOG.md	108	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-4	docs/planning/ROUND_LOG.md	109	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-5	docs/planning/ROUND_LOG.md	110	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-6	docs/planning/ROUND_LOG.md	111	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-7	docs/planning/ROUND_LOG.md	112	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-8	docs/planning/ROUND_LOG.md	113	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-9	docs/planning/ROUND_LOG.md	114	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-10	docs/planning/ROUND_LOG.md	115	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-11	docs/planning/ROUND_LOG.md	116	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-12	docs/planning/ROUND_LOG.md	117	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-13	docs/planning/ROUND_LOG.md	118	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-14	docs/planning/ROUND_LOG.md	119	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-15	docs/planning/ROUND_LOG.md	120	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-16	docs/planning/ROUND_LOG.md	121	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-17	docs/planning/ROUND_LOG.md	122	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-18	docs/planning/ROUND_LOG.md	123	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-19	docs/planning/ROUND_LOG.md	124	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-20	docs/planning/ROUND_LOG.md	125	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-21	docs/planning/ROUND_LOG.md	126	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-22	docs/planning/ROUND_LOG.md	127	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-23	docs/planning/ROUND_LOG.md	128	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-24	docs/planning/ROUND_LOG.md	129	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-B-25	docs/planning/ROUND_LOG.md	130	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-C-1	docs/planning/ROUND_LOG.md	131	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-C-2	docs/planning/ROUND_LOG.md	132	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-C-3	docs/planning/ROUND_LOG.md	133	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-C-4	docs/planning/ROUND_LOG.md	134	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-C-5	docs/planning/ROUND_LOG.md	135	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-C-6	docs/planning/ROUND_LOG.md	136	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-C-7	docs/planning/ROUND_LOG.md	137	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-C-8	docs/planning/ROUND_LOG.md	138	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-C-9	docs/planning/ROUND_LOG.md	139	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-C-10	docs/planning/ROUND_LOG.md	140	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-C-11	docs/planning/ROUND_LOG.md	141	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-C-12	docs/planning/ROUND_LOG.md	142	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-D-1	docs/planning/ROUND_LOG.md	143	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-D-2	docs/planning/ROUND_LOG.md	144	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-D-3	docs/planning/ROUND_LOG.md	145	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-D-4	docs/planning/ROUND_LOG.md	146	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-D-5	docs/planning/ROUND_LOG.md	147	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-D-6	docs/planning/ROUND_LOG.md	148	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-D-7	docs/planning/ROUND_LOG.md	149	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-D-8	docs/planning/ROUND_LOG.md	150	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-D-9	docs/planning/ROUND_LOG.md	151	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-D-10	docs/planning/ROUND_LOG.md	152	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-D-11	docs/planning/ROUND_LOG.md	153	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-E-1	docs/planning/ROUND_LOG.md	154	DEF	def	FIXED	P0	FIXED	docs/planning/round1/INTEGRATION.md
DEF-E-2	docs/planning/ROUND_LOG.md	155	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-E-3	docs/planning/ROUND_LOG.md	156	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-E-4	docs/planning/ROUND_LOG.md	157	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-E-5	docs/planning/ROUND_LOG.md	158	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-E-6	docs/planning/ROUND_LOG.md	159	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-E-7	docs/planning/ROUND_LOG.md	160	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-E-8	docs/planning/ROUND_LOG.md	161	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-E-9	docs/planning/ROUND_LOG.md	162	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-E-10	docs/planning/ROUND_LOG.md	163	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-E-11	docs/planning/ROUND_LOG.md	164	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-E-12	docs/planning/ROUND_LOG.md	165	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-E-13	docs/planning/ROUND_LOG.md	166	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-E-14	docs/planning/ROUND_LOG.md	167	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-E-15	docs/planning/ROUND_LOG.md	168	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-F-1	docs/planning/ROUND_LOG.md	169	DEF	def	FIXED	P0	FIXED	docs/planning/round1/INTEGRATION.md
DEF-F-2	docs/planning/ROUND_LOG.md	170	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-F-3	docs/planning/ROUND_LOG.md	171	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-F-4	docs/planning/ROUND_LOG.md	172	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-F-5	docs/planning/ROUND_LOG.md	173	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-F-6	docs/planning/ROUND_LOG.md	174	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-F-7	docs/planning/ROUND_LOG.md	175	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-F-8	docs/planning/ROUND_LOG.md	176	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-F-9	docs/planning/ROUND_LOG.md	177	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-F-10	docs/planning/ROUND_LOG.md	178	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-F-11	docs/planning/ROUND_LOG.md	179	DEF	def	FIXED	P1	FIXED	docs/planning/round1/INTEGRATION.md
DEF-F-12	docs/planning/ROUND_LOG.md	180	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-F-13	docs/planning/ROUND_LOG.md	181	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-F-14	docs/planning/ROUND_LOG.md	182	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-F-15	docs/planning/ROUND_LOG.md	183	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-F-16	docs/planning/ROUND_LOG.md	184	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-F-17	docs/planning/ROUND_LOG.md	185	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-F-18	docs/planning/ROUND_LOG.md	186	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF-F-19	docs/planning/ROUND_LOG.md	187	DEF	def	WONTFIX	P2	WONTFIX	docs/planning/round1/INTEGRATION.md
DEF-F-20	docs/planning/ROUND_LOG.md	188	DEF	def	FIXED	P2	FIXED	docs/planning/round1/INTEGRATION.md
DEF2-A-1	docs/planning/ROUND_LOG.md	189	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-A-2	docs/planning/ROUND_LOG.md	190	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-A-3	docs/planning/ROUND_LOG.md	191	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-A-4	docs/planning/ROUND_LOG.md	192	DEF	def	FIXED	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-A-5	docs/planning/ROUND_LOG.md	193	DEF	def	FIXED	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-A-6	docs/planning/ROUND_LOG.md	194	DEF	def	FIXED	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-A-7	docs/planning/ROUND_LOG.md	195	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-A-8	docs/planning/ROUND_LOG.md	196	DEF	def	FIXED	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-A-9	docs/planning/ROUND_LOG.md	197	DEF	def	FIXED	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-A-10	docs/planning/ROUND_LOG.md	198	DEF	def	FIXED	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-A-11	docs/planning/ROUND_LOG.md	199	DEF	def	FIXED	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-A-12	docs/planning/ROUND_LOG.md	200	DEF	def	FIXED	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-A-13	docs/planning/ROUND_LOG.md	201	DEF	def	FIXED	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-A-14	docs/planning/ROUND_LOG.md	202	DEF	def	FIXED	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-A-15	docs/planning/ROUND_LOG.md	203	DEF	def	FIXED	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-B-1	docs/planning/ROUND_LOG.md	204	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-B-2	docs/planning/ROUND_LOG.md	205	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-B-3	docs/planning/ROUND_LOG.md	206	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-B-4	docs/planning/ROUND_LOG.md	207	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-B-5	docs/planning/ROUND_LOG.md	208	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-B-6	docs/planning/ROUND_LOG.md	209	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-B-7	docs/planning/ROUND_LOG.md	210	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-B-8	docs/planning/ROUND_LOG.md	211	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-B-9	docs/planning/ROUND_LOG.md	212	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-B-10	docs/planning/ROUND_LOG.md	213	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-B-11	docs/planning/ROUND_LOG.md	214	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-B-12	docs/planning/ROUND_LOG.md	215	DEF	def	FIXED	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-B-13	docs/planning/ROUND_LOG.md	216	DEF	def	FIXED	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-B-14	docs/planning/ROUND_LOG.md	217	DEF	def	FIXED	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-B-15	docs/planning/ROUND_LOG.md	218	DEF	def	FIXED	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-C-1	docs/planning/ROUND_LOG.md	219	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-C-2	docs/planning/ROUND_LOG.md	220	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-C-3	docs/planning/ROUND_LOG.md	221	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-C-4	docs/planning/ROUND_LOG.md	222	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-C-5	docs/planning/ROUND_LOG.md	223	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-C-6	docs/planning/ROUND_LOG.md	224	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-C-7	docs/planning/ROUND_LOG.md	225	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-C-8	docs/planning/ROUND_LOG.md	226	DEF	def	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-C-9	docs/planning/ROUND_LOG.md	227	DEF	def	FIXED	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-C-10	docs/planning/ROUND_LOG.md	228	DEF	def	FIXED	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-C-11	docs/planning/ROUND_LOG.md	229	DEF	def	FIXED	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-C-12	docs/planning/ROUND_LOG.md	230	DEF	def	FIXED	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-C-13	docs/planning/ROUND_LOG.md	231	DEF	def	FIXED	P2	FIXED	docs/planning/round2/INTEGRATION2.md
