# rigor-atlas evidence check for TIER-MAP.md TM-RA-1 / TM-RA-10, written 2026-09-25 by search/tools/quote-check.mjs ra (format 1)
# source: rigor-atlas DB snapshot sha256=881cce40223af3079311f3390bfa851ff6b36aa792fcc225d45fd12ab91d366f; each file read with git at its repository's pinned commit (repos.sha) from [LOCAL_MIRROR]; quote text is not stored, only the first 16 hex of its sha256
# techniques: KNOW with at least one code evidence path, forks excluded: 1412; TM-RA-1 1412 (of which 11 only through a relocated-once path, N4); TM-RA-10 0
# evidence paths checked: 3478; raw states CURRENT 3397, RELOCATED 73, STALE 8
technique_id	repo	commit	path	line	quote_sha16	raw_state	occurrences	found_at	normalized	technique_rule
ra:technique:bulk_transcribe_youtube_videos_from_playlist/speech-recognition-decoding/fe9b72e3	bulk_transcribe_youtube_videos_from_playlist	ae3fb76e6f839a0aebe31177a829255f69783eef	bulk_transcribe_youtube_videos_from_playlist.py	196	4c90cd5349e3cdcc	CURRENT	1	196-196	CURRENT	TM-RA-1
ra:technique:cass-memory-system-agent-mailbox-viewer/ewma/eaffdc95	cass-memory-system-agent-mailbox-viewer	4ae2f6c6dec33a8fdb98ae4a374edeeeb0ad0305	viewer/viewer.js	1870	b37a4f9ffd729f66	CURRENT	1	1870-1870	CURRENT	TM-RA-1
ra:technique:cass-memory-system-agent-mailbox-viewer/ewma/eaffdc95	cass-memory-system-agent-mailbox-viewer	4ae2f6c6dec33a8fdb98ae4a374edeeeb0ad0305	viewer/viewer.js	1849	bf7cce771ed4f3f1	CURRENT	1	1849-1849	CURRENT	TM-RA-1
ra:technique:cass-memory-system-agent-mailbox-viewer/parsing-theory/4304cabc	cass-memory-system-agent-mailbox-viewer	4ae2f6c6dec33a8fdb98ae4a374edeeeb0ad0305	viewer/viewer.js	991	15e0650673dbd075	CURRENT	1	991-991	CURRENT	TM-RA-1
ra:technique:cass-memory-system-agent-mailbox-viewer/parsing-theory/4304cabc	cass-memory-system-agent-mailbox-viewer	4ae2f6c6dec33a8fdb98ae4a374edeeeb0ad0305	viewer/viewer.js	990	8f8cbc3dd52ffc73	CURRENT	1	990-990	CURRENT	TM-RA-1
ra:technique:cass_memory_system/ewma/ca18ffdd	cass_memory_system	becf6b1cc0acd2c5049432bf4836707646087291	src/scoring.ts	42	0ba67b8ca26b1cc9	CURRENT	1	42-42	CURRENT	TM-RA-1
ra:technique:cass_memory_system/ewma/ca18ffdd	cass_memory_system	becf6b1cc0acd2c5049432bf4836707646087291	src/scoring.ts	92	63a4fbfcb842ee98	CURRENT	1	92-92	CURRENT	TM-RA-1
ra:technique:cass_memory_system/file-locking-leases/d99e02a2	cass_memory_system	becf6b1cc0acd2c5049432bf4836707646087291	src/lock.ts	7	882e5d7ae8bb25e8	CURRENT	1	7-7	CURRENT	TM-RA-1
ra:technique:cass_memory_system/jaccard-iou-similarity/6735a890	cass_memory_system	becf6b1cc0acd2c5049432bf4836707646087291	src/utils.ts	1377	6b54dd359c937849	CURRENT	1	1377-1377	CURRENT	TM-RA-1
ra:technique:cass_memory_system/sequential-decision-optimal-stopping/d65a481e	cass_memory_system	becf6b1cc0acd2c5049432bf4836707646087291	src/validate.ts	136	d3fdf3aeb584aa2f	CURRENT	1	136-136	CURRENT	TM-RA-1
ra:technique:cass_memory_system/sequential-decision-optimal-stopping/d65a481e	cass_memory_system	becf6b1cc0acd2c5049432bf4836707646087291	src/validate.ts	145	47f05807580d06c4	CURRENT	1	145-145	CURRENT	TM-RA-1
ra:technique:charmed_rust/cache-replacement/f02db1fc	charmed_rust	68934c7d07020376dd9392a77a44d143f77e2a72	crates/wish/src/lib.rs	2159	b01dc3e532092a47	CURRENT	1	2159-2159	CURRENT	TM-RA-1
ra:technique:charmed_rust/congestion-control-backoff/ebfa5301	charmed_rust	68934c7d07020376dd9392a77a44d143f77e2a72	crates/wish/src/lib.rs	2149	4d1fac3298563cd9	CURRENT	1	2149-2149	CURRENT	TM-RA-1
ra:technique:charmed_rust/congestion-control-backoff/ebfa5301	charmed_rust	68934c7d07020376dd9392a77a44d143f77e2a72	crates/wish/src/lib.rs	2176	8d5b407133a7d517	CURRENT	1	2176-2176	CURRENT	TM-RA-1
ra:technique:charmed_rust/congestion-control-backoff/ebfa5301	charmed_rust	68934c7d07020376dd9392a77a44d143f77e2a72	crates/wish/src/lib.rs	2187	5a17fad8515e1a81	CURRENT	1	2187-2187	CURRENT	TM-RA-1
ra:technique:charmed_rust/elm-architecture-reactive/831e68d8	charmed_rust	68934c7d07020376dd9392a77a44d143f77e2a72	crates/bubbletea/src/lib.rs	50	7a2752568b011659	CURRENT	1	50-50	CURRENT	TM-RA-1
ra:technique:charmed_rust/elm-architecture-reactive/831e68d8	charmed_rust	68934c7d07020376dd9392a77a44d143f77e2a72	crates/bubbletea/src/lib.rs	65	41fb3ea983e67274	CURRENT	1	65-65	CURRENT	TM-RA-1
ra:technique:charmed_rust/elm-architecture-reactive/831e68d8	charmed_rust	68934c7d07020376dd9392a77a44d143f77e2a72	crates/bubbletea/src/command.rs	173	d4b919cd40b15274	CURRENT	1	173-173	CURRENT	TM-RA-1
ra:technique:charmed_rust/juckett-damped-spring/e19b5694	charmed_rust	68934c7d07020376dd9392a77a44d143f77e2a72	crates/harmonica/src/spring.rs	3	7e3fb92c589f2c3c	CURRENT	1	3-3	CURRENT	TM-RA-1
ra:technique:charmed_rust/juckett-damped-spring/e19b5694	charmed_rust	68934c7d07020376dd9392a77a44d143f77e2a72	crates/harmonica/src/spring.rs	38	bf85fc4c75b9e695	RELOCATED	1	40-40	CURRENT+line_relocated	TM-RA-1
ra:technique:charmed_rust/juckett-damped-spring/e19b5694	charmed_rust	68934c7d07020376dd9392a77a44d143f77e2a72	crates/harmonica/src/spring.rs	45	cc8ad4c11d530900	CURRENT	1	45-45	CURRENT	TM-RA-1
ra:technique:charmed_rust/rendering-compositing/63f6aaaa	charmed_rust	68934c7d07020376dd9392a77a44d143f77e2a72	crates/lipgloss/src/theme.rs	1330	965b4791cc18107f	RELOCATED	1	1331-1331	CURRENT+line_relocated	TM-RA-1
ra:technique:charmed_rust/rendering-compositing/63f6aaaa	charmed_rust	68934c7d07020376dd9392a77a44d143f77e2a72	crates/lipgloss/src/theme.rs	1335	15221d3433388538	RELOCATED	1	1336-1336	CURRENT+line_relocated	TM-RA-1
ra:technique:charmed_rust/rendering-compositing/63f6aaaa	charmed_rust	68934c7d07020376dd9392a77a44d143f77e2a72	crates/lipgloss/src/theme.rs	1340	49366d08b9a938e5	RELOCATED	1	1342-1342	CURRENT+line_relocated	TM-RA-1
ra:technique:charmed_rust/rm-differential-oracle/1edf951c	charmed_rust	68934c7d07020376dd9392a77a44d143f77e2a72	crates/bubbles/src/stopwatch.rs	590	660cc9da59ee0e5d	CURRENT	1	590-590	CURRENT	TM-RA-1
ra:technique:charmed_rust/rm-unsafe-discipline/797870f4	charmed_rust	68934c7d07020376dd9392a77a44d143f77e2a72	crates/bubbles/src/lib.rs	1	d4e6f22e1e076733	CURRENT	1	1-1	CURRENT	TM-RA-1
ra:technique:charmed_rust/rm-unsafe-discipline/797870f4	charmed_rust	68934c7d07020376dd9392a77a44d143f77e2a72	crates/bubbletea/src/lib.rs	1	d4e6f22e1e076733	CURRENT	1	1-1	CURRENT	TM-RA-1
ra:technique:charmed_rust/rng-algorithms/6d052f4e	charmed_rust	68934c7d07020376dd9392a77a44d143f77e2a72	crates/demo_showcase/src/pages/jobs.rs	436	5065a3d0b8833082	CURRENT	1	436-436	CURRENT	TM-RA-1
ra:technique:charmed_rust/rng-algorithms/6d052f4e	charmed_rust	68934c7d07020376dd9392a77a44d143f77e2a72	crates/demo_showcase/src/pages/jobs.rs	438	f0b2b0d9b364ca7a	CURRENT	1	438-438	CURRENT	TM-RA-1
ra:technique:charmed_rust/signal-handling-process-semantics/8eb4896f	charmed_rust	68934c7d07020376dd9392a77a44d143f77e2a72	crates/wish/src/session/manager.rs	197	b8643eccf9689669	CURRENT	1	197-197	CURRENT	TM-RA-1
ra:technique:charmed_rust/signal-handling-process-semantics/8eb4896f	charmed_rust	68934c7d07020376dd9392a77a44d143f77e2a72	crates/wish/src/session/manager.rs	198	239161757514cee4	CURRENT	1	198-198	CURRENT	TM-RA-1
ra:technique:chat_shared_conversation_to_file/browser-fingerprint-evasion/0cb99b73	chat_shared_conversation_to_file	0644370df00e31837d217e14808e1913a0c40fe1	src/index.ts	2045	608439e9c3726305	CURRENT	1	2045-2045	CURRENT	TM-RA-1
ra:technique:chat_shared_conversation_to_file/browser-fingerprint-evasion/0cb99b73	chat_shared_conversation_to_file	0644370df00e31837d217e14808e1913a0c40fe1	src/index.ts	2055	c8bf1697d2740517	CURRENT	1	2055-2055	CURRENT	TM-RA-1
ra:technique:chat_shared_conversation_to_file/browser-fingerprint-evasion/0cb99b73	chat_shared_conversation_to_file	0644370df00e31837d217e14808e1913a0c40fe1	src/index.ts	2070	14c383439693a3fd	CURRENT	1	2070-2070	CURRENT	TM-RA-1
ra:technique:classic-patents.com/centrality-measures/7a1d43c3	classic-patents.com	8ea0e723a07d64a833fd1cce503f60fd95323262	src/physics/pageRankKernel.ts	22	e6b31372fec21d63	CURRENT	1	22-22	CURRENT	TM-RA-1
ra:technique:classic-patents.com/centrality-measures/7a1d43c3	classic-patents.com	8ea0e723a07d64a833fd1cce503f60fd95323262	src/physics/pageRankKernel.ts	33	ca2726787e2a81b5	CURRENT	1	33-33	CURRENT	TM-RA-1
ra:technique:classic-patents.com/honest-degradation-reporting/c44340e8	classic-patents.com	8ea0e723a07d64a833fd1cce503f60fd95323262	src/physics/genericWasm.ts	5	856bdcfc98b7faa5	CURRENT	1	5-5	CURRENT	TM-RA-1
ra:technique:classic-patents.com/honest-degradation-reporting/c44340e8	classic-patents.com	8ea0e723a07d64a833fd1cce503f60fd95323262	src/physics/genericWasm.ts	8	2217839a04cacd8e	CURRENT	1	8-8	CURRENT	TM-RA-1
ra:technique:classic-patents.com/honest-degradation-reporting/c44340e8	classic-patents.com	8ea0e723a07d64a833fd1cce503f60fd95323262	src/components/patents/visuals/three/BellTelephone3D.tsx	346	aa4dc25b5ef39ce7	CURRENT	1	346-346	CURRENT	TM-RA-1
ra:technique:classic-patents.com/rm-differential-oracle/d8efe0f6	classic-patents.com	8ea0e723a07d64a833fd1cce503f60fd95323262	ios/check-native-parity.ts	260	ac69fa694f2933da	CURRENT	1	260-260	CURRENT	TM-RA-1
ra:technique:classic-patents.com/rm-differential-oracle/d8efe0f6	classic-patents.com	8ea0e723a07d64a833fd1cce503f60fd95323262	ios/check-native-parity.ts	279	973d95764f740014	CURRENT	1	279-279	CURRENT	TM-RA-1
ra:technique:classic-patents.com/rm-differential-oracle/d8efe0f6	classic-patents.com	8ea0e723a07d64a833fd1cce503f60fd95323262	ios/check-native-parity.ts	609	5196fec5a3b3c06a	CURRENT	1	609-609	CURRENT	TM-RA-1
ra:technique:claude_code_agent_farm/congestion-control-backoff/56faa036	claude_code_agent_farm	892e19b08e9d01fe556f33a1ff99f8a8372e0773	claude_code_agent_farm.py	1948	0cbd6d462f7359fb	CURRENT	1	1948-1948	CURRENT	TM-RA-1
ra:technique:claude_code_agent_farm/wal-aries/71db26d4	claude_code_agent_farm	892e19b08e9d01fe556f33a1ff99f8a8372e0773	claude_code_agent_farm.py	1147	8d9a2dd445d3abcf	CURRENT	1	1147-1147	CURRENT	TM-RA-1
ra:technique:claude_code_agent_farm/wal-aries/71db26d4	claude_code_agent_farm	892e19b08e9d01fe556f33a1ff99f8a8372e0773	claude_code_agent_farm.py	2280	296669ddb3d2f6e9	CURRENT	1	2280-2280	CURRENT	TM-RA-1
ra:technique:cloud_benchmarker/filesystem-semantics/f995c970	cloud_benchmarker	c4895ed3e0104752397cdaf48738daf1ac7691c2	script_to_generate_overall_benchmark_scores_from_subscores.py	162	4219e1049f21f75a	CURRENT	1	162-162	CURRENT	TM-RA-1
ra:technique:cloud_benchmarker/filesystem-semantics/f995c970	cloud_benchmarker	c4895ed3e0104752397cdaf48738daf1ac7691c2	script_to_generate_overall_benchmark_scores_from_subscores.py	157	c28fffeef6a1d8ab	CURRENT	1	157-157	CURRENT	TM-RA-1
ra:technique:cloud_benchmarker/local.weighted-minmax-benchmark-scoring/523a8dcf	cloud_benchmarker	c4895ed3e0104752397cdaf48738daf1ac7691c2	script_to_generate_overall_benchmark_scores_from_subscores.py	108	a237c6ccd35fbd40	CURRENT	1	108-108	CURRENT	TM-RA-1
ra:technique:cloud_benchmarker/local.weighted-minmax-benchmark-scoring/523a8dcf	cloud_benchmarker	c4895ed3e0104752397cdaf48738daf1ac7691c2	script_to_generate_overall_benchmark_scores_from_subscores.py	105	2c000fb408bf3ac1	CURRENT	1	105-105	CURRENT	TM-RA-1
ra:technique:cloud_benchmarker/local.weighted-minmax-benchmark-scoring/523a8dcf	cloud_benchmarker	c4895ed3e0104752397cdaf48738daf1ac7691c2	script_to_generate_overall_benchmark_scores_from_subscores.py	129	8bc1fb0b9da2e798	CURRENT	1	129-129	CURRENT	TM-RA-1
ra:technique:cloud_benchmarker/local.weighted-minmax-benchmark-scoring/523a8dcf	cloud_benchmarker	c4895ed3e0104752397cdaf48738daf1ac7691c2	tests/test_scoring.py	163	163f72160516931b	CURRENT	1	163-163	CURRENT	TM-RA-1
ra:technique:cloud_benchmarker/local.weighted-minmax-benchmark-scoring/523a8dcf	cloud_benchmarker	c4895ed3e0104752397cdaf48738daf1ac7691c2	tests/test_scoring.py	181	cce017ac6cd9c44a	CURRENT	1	181-181	CURRENT	TM-RA-1
ra:technique:cloud_benchmarker/locks-spin-mcs/557df0ed	cloud_benchmarker	c4895ed3e0104752397cdaf48738daf1ac7691c2	web_app/app/utils/scheduler.py	225	b06a4994a0358d6b	CURRENT	1	225-225	CURRENT	TM-RA-1
ra:technique:cloud_benchmarker/monotonic-time/ae4c9250	cloud_benchmarker	c4895ed3e0104752397cdaf48738daf1ac7691c2	web_app/app/utils/scheduler.py	251	1afb69ff96231e2d	CURRENT	1	251-251	CURRENT	TM-RA-1
ra:technique:cloud_benchmarker/rm-property-testing/d87f4d9f	cloud_benchmarker	c4895ed3e0104752397cdaf48738daf1ac7691c2	tests/test_scoring.py	144	de64a724b3db9e5d	CURRENT	1	144-144	CURRENT	TM-RA-1
ra:technique:cloud_benchmarker/rm-property-testing/d87f4d9f	cloud_benchmarker	c4895ed3e0104752397cdaf48738daf1ac7691c2	tests/test_scoring.py	152	9251875869a9cef7	CURRENT	1	152-152	CURRENT	TM-RA-1
ra:technique:cloud_benchmarker/rm-property-testing/d87f4d9f	cloud_benchmarker	c4895ed3e0104752397cdaf48738daf1ac7691c2	tests/test_scoring.py	154	323aaa147f55f776	CURRENT	1	154-154	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/cma-es/649173da	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/cmaesEngine.ts	5	8709efe0f2826026	CURRENT	1	5-5	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/cma-es/649173da	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/cmaesEngine.test.ts	116	5ef6a71ce9526543	CURRENT	1	116-116	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/cma-es/649173da	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/cmaesEngineND.ts	715	9d9c63d92d9f5e2e	CURRENT	1	715-715	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/ddp-ilqr/a70f9924	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/ddpTrajectoryOptimization.ts	6	9224f5e850c27505	CURRENT	1	6-6	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/ddp-ilqr/a70f9924	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/ddpTrajectoryOptimization.ts	8	0437c80e569b2e46	CURRENT	1	8-8	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/deterministic-simulation-testing/06a15077	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	tests/g1OptimizationProtocol.test.ts	28	d4e6123d7ba2a825	CURRENT	1	28-28	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/distributionally-robust-optimization/91738710	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/droFrictionUncertainty.ts	20	3a2118c900cb6567	CURRENT	1	20-20	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/distributionally-robust-optimization/91738710	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/droFrictionUncertainty.ts	40	d8c45077d01da75f	CURRENT	1	40-40	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/distributionally-robust-optimization/91738710	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/droFrictionUncertainty.ts	9	af47051db7531380	CURRENT	1	9-9	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/dynamic-programming/5e0abcbc	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/dpValueIteration.ts	12	f2c223591c664b17	CURRENT	1	12-12	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/dynamic-programming/5e0abcbc	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/dpValueIteration.ts	21	a69df8a0005f0f62	CURRENT	1	21-21	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/eigen-schur-hessenberg/ed6c0aef	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/cmaesEngineND.ts	202	b05593f59f9935c0	CURRENT	1	202-202	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/eigen-schur-hessenberg/ed6c0aef	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/cmaesEngineND.ts	148	f25c6b759aacc473	CURRENT	1	148-148	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/eigen-schur-hessenberg/ed6c0aef	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/cmaesEngineND.ts	711	0aa9498a0d7abf04	CURRENT	1	711-711	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/eigen-schur-hessenberg/388ec8f5	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/cmaesEngine.ts	99	4f38fe086aad72bb	CURRENT	1	99-99	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/eigen-schur-hessenberg/388ec8f5	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/cmaesEngine.ts	95	fb0258bd6643f109	CURRENT	1	95-95	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/eigen-schur-hessenberg/388ec8f5	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/cmaesEngine.ts	91	135ae004fcea430b	CURRENT	1	91-91	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/featherstone-spatial-algebra/1f8f5861	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/featherstoneDynamics.ts	6	e7460eda89a2431f	CURRENT	1	6-6	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/featherstone-spatial-algebra/1f8f5861	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/featherstoneDynamics.ts	9	95121fd2f08d4c4f	CURRENT	1	9-9	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/honest-degradation-reporting/b8f0a572	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/frankensimCmaes.ts	8	296f114df2cbf238	CURRENT	1	8-8	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/honest-degradation-reporting/b8f0a572	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/frankensimCmaes.ts	11	f45cc0c5ecf74766	CURRENT	1	11-11	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/local.colorized-interactive-equation/e2758f8e	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/cmaesEquations.ts	5	e66651e2775bfb1c	CURRENT	1	5-5	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/local.colorized-interactive-equation/e2758f8e	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/cmaesEquations.ts	16	46cd081ebb30dfaf	CURRENT	1	16-16	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/p-de-berg-cg/19fd3455	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	tests/parity/parityHarness.ts	30	2432a81a46691506	CURRENT	1	30-30	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/p-hansen/1e77a805	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/cmaesEngine.ts	4	b4afa65a71c50d4a	CURRENT	1	4-4	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/rm-differential-oracle/a7cff487	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	tests/parity/parityHarness.ts	11	72559a98d707061c	CURRENT	1	11-11	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/rm-differential-oracle/a7cff487	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	tests/parity/parityHarness.ts	41	fc30469477568901	CURRENT	1	41-41	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/rm-differential-oracle/a7cff487	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	tests/parity/parityHarness.ts	25	fd4da547a4f27096	CURRENT	1	25-25	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/rm-error-taxonomy/331c4335	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/cmaesEngine.ts	41	ba3b1297947b338f	CURRENT	1	41-41	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/rm-error-taxonomy/331c4335	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/cmaesEngine.ts	67	9bb581b326aed91b	CURRENT	1	67-67	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/rm-evidence-receipts/0c67cefb	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/honestyLedger.ts	8	a2c3c1d039863bf4	CURRENT	1	8-8	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/rm-evidence-receipts/0c67cefb	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	tests/honestyLedger.test.ts	27	eb576dec6ebacfaa	CURRENT	1	27-27	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/rm-evidence-receipts/0c67cefb	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	tests/receipts/receiptBattery.ts	29	cfdad48cab78961f	CURRENT	1	29-29	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/rm-spec-first/142d1ca1	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	tests/perf/sotaRubric.test.ts	15	bab1e0e6b2def62b	CURRENT	1	15-15	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/rm-spec-first/142d1ca1	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	tests/perf/sotaRubric.test.ts	7	05cde77eb69df891	CURRENT	1	7-7	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/rm-test-infrastructure/32e2a1ed	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	tests/parity/parityHarness.ts	4	92ee4d6b85339fb7	CURRENT	1	4-4	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/rng-algorithms/5684fdb6	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/cmaesEngine.ts	147	e189f18391f53230	CURRENT	1	147-147	CURRENT	TM-RA-1
ra:technique:cmaes_explainer/rng-algorithms/5684fdb6	cmaes_explainer	8351ebb292f7292794f9055f8b73844620ef6bec	app/lib/cmaesEngine.ts	158	bf6f750c676d4fb5	CURRENT	1	158-158	CURRENT	TM-RA-1
ra:technique:coding_agent_account_manager/cache-replacement/be04e9ee	coding_agent_account_manager	21f8ceafce35fc9c5cb268b208ead814961458e7	cmd/caam/cmd/robot.go	752	a02d255bc75f001d	RELOCATED	1	753-753	CURRENT+line_relocated	TM-RA-1
ra:technique:coding_agent_account_manager/cache-replacement/be04e9ee	coding_agent_account_manager	21f8ceafce35fc9c5cb268b208ead814961458e7	cmd/caam/cmd/robot.go	753	f9069aabcf38b682	RELOCATED	1	754-754	CURRENT+line_relocated	TM-RA-1
ra:technique:coding_agent_account_manager/cryptographic-primitives/e6d978b6	coding_agent_account_manager	21f8ceafce35fc9c5cb268b208ead814961458e7	internal/bundle/encrypt.go	29	04c1d65cdb6af859	CURRENT	1	29-29	CURRENT	TM-RA-1
ra:technique:coding_agent_account_manager/cryptographic-primitives/e6d978b6	coding_agent_account_manager	21f8ceafce35fc9c5cb268b208ead814961458e7	internal/bundle/encrypt.go	60	c4cd7f0179e8b911	CURRENT	1	60-60	CURRENT	TM-RA-1
ra:technique:coding_agent_account_manager/cryptographic-primitives/e6d978b6	coding_agent_account_manager	21f8ceafce35fc9c5cb268b208ead814961458e7	internal/bundle/encrypt.go	82	ca55702aa862a17a	CURRENT	1	82-82	CURRENT	TM-RA-1
ra:technique:coding_agent_account_manager/cryptographic-primitives/e6d978b6	coding_agent_account_manager	21f8ceafce35fc9c5cb268b208ead814961458e7	internal/bundle/manifest.go	174	6d9ee4d9ca7fd1a4	CURRENT	1	174-174	CURRENT	TM-RA-1
ra:technique:coding_agent_account_manager/filesystem-semantics/78708e35	coding_agent_account_manager	21f8ceafce35fc9c5cb268b208ead814961458e7	internal/agent/agent.go	500	e4521e8ae7b545d0	CURRENT	1	500-500	CURRENT	TM-RA-1
ra:technique:coding_agent_account_manager/filesystem-semantics/78708e35	coding_agent_account_manager	21f8ceafce35fc9c5cb268b208ead814961458e7	internal/authfile/authfile.go	536	afd359fda67c8b0d	CURRENT	1	536-536	CURRENT	TM-RA-1
ra:technique:coding_agent_account_manager/filesystem-semantics/78708e35	coding_agent_account_manager	21f8ceafce35fc9c5cb268b208ead814961458e7	internal/authpool/persist.go	58	1b8a25165bf36256	CURRENT	1	58-58	CURRENT	TM-RA-1
ra:technique:coding_agent_account_manager/rm-differential-oracle/3be03698	coding_agent_account_manager	21f8ceafce35fc9c5cb268b208ead814961458e7	internal/authfile/agy_test.go	92	7e6a55b8c8a747dc	CURRENT	1	92-92	CURRENT	TM-RA-1
ra:technique:coding_agent_account_manager/rm-differential-oracle/3be03698	coding_agent_account_manager	21f8ceafce35fc9c5cb268b208ead814961458e7	internal/authfile/agy_test.go	93	ed0a605605bf0bc0	CURRENT	1	93-93	CURRENT	TM-RA-1
ra:technique:coding_agent_account_manager/rm-invariant-assertions/38f55584	coding_agent_account_manager	21f8ceafce35fc9c5cb268b208ead814961458e7	internal/shallow/shallow.go	407	6799749e33cd3e85	CURRENT	1	407-407	CURRENT	TM-RA-1
ra:technique:coding_agent_account_manager/rm-invariant-assertions/38f55584	coding_agent_account_manager	21f8ceafce35fc9c5cb268b208ead814961458e7	internal/shallow/shallow.go	408	cfa782fe398d147a	CURRENT	1	408-408	CURRENT	TM-RA-1
ra:technique:coding_agent_account_manager/rm-invariant-assertions/38f55584	coding_agent_account_manager	21f8ceafce35fc9c5cb268b208ead814961458e7	internal/shallow/shallow.go	412	ad3a27693f0e7310	CURRENT	1	412-412	CURRENT	TM-RA-1
ra:technique:coding_agent_session_search/advisory-trust-scoring/6d4367bd	coding_agent_session_search	fb2700d90cb90a064b0355a9a1903126ad60f413	src/search/trust_scoring.rs	20	342350f47d479827	CURRENT	1	20-20	CURRENT	TM-RA-1
